placa,timestamp,cam,faixa,lat,lon,timestamp_legivel,is_clonado,num_infracoes
IWZ4U66,1754021027491,CAM067,3,-27.630914,-48.708228,2025-08-01 04:03:47,False,0
NYK1Z93,1754021027859,CAM044,1,-26.949201,-48.669619,2025-08-01 04:03:47,False,0
JWK7N11,1754021030262,CAM068,2,-26.961254,-48.666952,2025-08-01 04:03:50,False,0
OPE0I23,1754021033055,CAM019,2,-26.269957,-48.810264,2025-08-01 04:03:53,False,3
AOG9D27,1754021033989,CAM031,3,-27.131497,-52.592651,2025-08-01 04:03:53,False,0
UNP5Z75,1754021035553,CAM005,2,-27.577559,-48.558811,2025-08-01 04:03:55,False,2
FSD7E62,1754021036058,CAM045,1,-27.649812,-48.673855,2025-08-01 04:03:56,False,0
OYM1X50,1754021036321,CAM051,2,-28.648343,-49.336678,2025-08-01 04:03:56,False,2
UZC2X75,1754021037369,CAM054,1,-28.636019,-49.335857,2025-08-01 04:03:57,False,3
NHB9H29,1754021037685,CAM029,3,-26.950864,-49.070505,2025-08-01 04:03:57,False,2
IEJ4G52,1754021046026,CAM031,2,-27.131497,-52.592651,2025-08-01 04:04:06,False,2
XSS5B70,1754021048888,CAM080,1,-27.132907,-48.911704,2025-08-01 04:04:08,False,2
LLE8Z56,1754021049912,CAM066,1,-27.627305,-48.634474,2025-08-01 04:04:09,False,0
QNS0W63,1754021051007,CAM007,1,-27.574236,-48.513958,2025-08-01 04:04:11,False,1
AYZ3V52,1754021051980,CAM017,1,-26.263496,-48.886535,2025-08-01 04:04:11,False,0
TVB1Y73,1754021054094,CAM052,2,-28.721326,-49.364506,2025-08-01 04:04:14,False,3
KSB6Q82,1754021054298,CAM035,1,-27.072321,-52.590056,2025-08-01 04:04:14,False,1
LKP0K49,1754021054722,CAM054,1,-28.636019,-49.335857,2025-08-01 04:04:14,False,2
FZM3E24,1754021055862,CAM093,4,-26.920132,-52.440308,2025-08-01 04:04:15,False,0
LEP1W90,1754021058183,CAM093,1,-26.920132,-52.440308,2025-08-01 04:04:18,False,0
ICP5E02,1754021058978,CAM099,2,-28.514657,-48.811633,2025-08-01 04:04:18,False,3
VWY1D77,1754021059373,CAM070,1,-27.008143,-48.663002,2025-08-01 04:04:19,False,0
HZF5D32,1754021059898,CAM061,1,-27.823777,-50.309457,2025-08-01 04:04:19,False,3
XNT9Z01,1754021061179,CAM085,3,-28.51147,-49.017964,2025-08-01 04:04:21,False,0
AIQ4K78,1754021061490,CAM036,1,-27.067151,-52.61626,2025-08-01 04:04:21,False,2
SXP4B54,1754021063026,CAM039,2,-26.910126,-48.698347,2025-08-01 04:04:23,False,2
ONC3Z90,1754021064704,CAM035,1,-27.072321,-52.590056,2025-08-01 04:04:24,False,2
LFL3Y08,1754021065698,CAM013,1,-26.326589,-48.854867,2025-08-01 04:04:25,False,1
WYG0A14,1754021065880,CAM037,1,-27.087073,-52.658853,2025-08-01 04:04:25,False,0
WFA7B68,1754021073204,CAM033,2,-27.06419,-52.596908,2025-08-01 04:04:33,False,2
RMF2M96,1754021075299,CAM059,2,-27.786213,-50.340794,2025-08-01 04:04:35,False,2
YKT9I30,1754021076947,CAM051,2,-28.648343,-49.336678,2025-08-01 04:04:36,False,3
PDP1T74,1754021077977,CAM034,1,-27.060368,-52.575929,2025-08-01 04:04:37,False,0
YQE5F12,1754021080956,CAM076,1,-26.526243,-49.105032,2025-08-01 04:04:40,False,1
HFG7D95,1754021081764,CAM023,1,-26.873211,-49.109018,2025-08-01 04:04:41,False,2
POJ8Z87,1754021087455,CAM069,1,-26.958422,-48.596323,2025-08-01 04:04:47,False,2
IGU4Q26,1754021088184,CAM099,2,-28.514657,-48.811633,2025-08-01 04:04:48,False,3
XYM8Z52,1754021088798,CAM083,1,-28.479708,-48.983166,2025-08-01 04:04:48,False,2
HAH7P53,1754021092151,CAM083,2,-28.479708,-48.983166,2025-08-01 04:04:52,False,1
JDJ7X09,1754021095200,CAM037,2,-27.087073,-52.658853,2025-08-01 04:04:55,False,3
FZO6Z13,1754021097734,CAM072,1,-26.958775,-48.66775,2025-08-01 04:04:57,False,1
ENS4P61,1754021101195,CAM091,2,-27.259224,-52.058796,2025-08-01 04:05:01,False,1
ARF8V17,1754021101571,CAM044,1,-26.949201,-48.669619,2025-08-01 04:05:01,False,1
IER6J26,1754021104903,CAM072,1,-26.958775,-48.66775,2025-08-01 04:05:04,False,2
VUP8I65,1754021105245,CAM069,1,-26.958422,-48.596323,2025-08-01 04:05:05,False,0
IUR0Q71,1754021105507,CAM001,3,-27.579078,-48.573935,2025-08-01 04:05:05,False,0
RMI9V22,1754021105968,CAM080,1,-27.132907,-48.911704,2025-08-01 04:05:05,False,1
BFG9B97,1754021106662,CAM098,1,-27.214437,-49.610042,2025-08-01 04:05:06,False,2
CSH5I01,1754021106955,CAM031,1,-27.131497,-52.592651,2025-08-01 04:05:06,False,1
HJY2M61,1754021107226,CAM060,2,-27.811054,-50.344481,2025-08-01 04:05:07,False,0
PRO2Z17,1754021108216,CAM007,1,-27.574236,-48.513958,2025-08-01 04:05:08,False,2
PGU8T62,1754021108904,CAM083,1,-28.479708,-48.983166,2025-08-01 04:05:08,False,1
VZG2J83,1754021109827,CAM088,1,-26.736666,-50.992871,2025-08-01 04:05:09,False,2
GSA6H88,1754021110283,CAM071,1,-26.996525,-48.607696,2025-08-01 04:05:10,False,2
RVB5Q42,1754021115911,CAM066,1,-27.627305,-48.634474,2025-08-01 04:05:15,False,3
PMO2G64,1754021118858,CAM044,1,-26.949201,-48.669619,2025-08-01 04:05:18,False,2
DQQ2E46,1754021122557,CAM080,1,-27.132907,-48.911704,2025-08-01 04:05:22,False,3
UYC9O01,1754021124763,CAM023,1,-26.873211,-49.109018,2025-08-01 04:05:24,False,0
SYY9D88,1754021127903,CAM051,1,-28.648343,-49.336678,2025-08-01 04:05:27,False,0
AUY6G23,1754021128384,CAM035,1,-27.072321,-52.590056,2025-08-01 04:05:28,False,2
KWG6W26,1754021132348,CAM039,2,-26.910126,-48.698347,2025-08-01 04:05:32,False,3
UOG1T66,1754021132648,CAM090,1,-27.195233,-52.020302,2025-08-01 04:05:32,False,0
YQF0V17,1754021133589,CAM013,1,-26.326589,-48.854867,2025-08-01 04:05:33,False,3
LQT6L32,1754021138792,CAM042,1,-26.906459,-48.654455,2025-08-01 04:05:38,False,1
HKR1R19,1754021138862,CAM011,1,-27.589142,-48.533295,2025-08-01 04:05:38,False,2
UNL9J12,1754021139046,CAM039,1,-26.910126,-48.698347,2025-08-01 04:05:39,False,3
GME0I53,1754021141148,CAM100,2,-26.201103,-50.385585,2025-08-01 04:05:41,False,2
NOB3I39,1754021143036,CAM005,4,-27.577559,-48.558811,2025-08-01 04:05:43,False,3
FTM8H66,1754021145036,CAM053,2,-28.658134,-49.406352,2025-08-01 04:05:45,False,2
XWK0N27,1754021145735,CAM097,3,-27.173071,-49.643988,2025-08-01 04:05:45,False,3
LNJ7Y79,1754021145939,CAM090,2,-27.195233,-52.020302,2025-08-01 04:05:45,False,2
WWR8F56,1754021147003,CAM041,1,-26.919381,-48.656875,2025-08-01 04:05:47,False,1
YTO7D56,1754021148999,CAM059,2,-27.786213,-50.340794,2025-08-01 04:05:48,False,2
KUT0Y64,1754021151279,CAM088,1,-26.736666,-50.992871,2025-08-01 04:05:51,False,3
TNF0P52,1754021152581,CAM033,2,-27.06419,-52.596908,2025-08-01 04:05:52,False,3
KPD3G78,1754021152819,CAM026,4,-26.950283,-49.114261,2025-08-01 04:05:52,False,2
ICE9Y62,1754021153077,CAM032,4,-27.137341,-52.612803,2025-08-01 04:05:53,False,2
NFY4D91,1754021159564,CAM064,2,-27.601727,-48.693852,2025-08-01 04:05:59,False,2
VZD9K49,1754021159878,CAM062,4,-27.78816,-50.284255,2025-08-01 04:05:59,False,2
ZMX5U56,1754021160365,CAM064,1,-27.601727,-48.693852,2025-08-01 04:06:00,False,0
VHC2D26,1754021162190,CAM034,1,-27.060368,-52.575929,2025-08-01 04:06:02,False,3
BVT2D21,1754021163285,CAM058,1,-27.840143,-50.316183,2025-08-01 04:06:03,False,1
EXA5Z66,1754021163860,CAM075,2,-26.518616,-49.065319,2025-08-01 04:06:03,False,3
JYA4B00,1754021168087,CAM095,2,-28.941527,-49.53719,2025-08-01 04:06:08,False,0
ELD9B73,1754021168183,CAM011,1,-27.589142,-48.533295,2025-08-01 04:06:08,False,0
EOV1I55,1754021169322,CAM021,3,-26.276384,-48.856475,2025-08-01 04:06:09,False,1
YFY4U49,1754021172767,CAM097,2,-27.173071,-49.643988,2025-08-01 04:06:12,False,3
YZM5N32,1754021174545,CAM038,2,-27.130312,-52.621499,2025-08-01 04:06:14,False,1
EWS3Q54,1754021174826,CAM055,1,-28.713808,-49.342112,2025-08-01 04:06:14,False,0
EJI0V64,1754021175069,CAM035,1,-27.072321,-52.590056,2025-08-01 04:06:15,False,3
WAE0C56,1754021175790,CAM028,3,-26.954251,-49.025974,2025-08-01 04:06:15,False,1
PAQ6Z49,1754021180976,CAM031,3,-27.131497,-52.592651,2025-08-01 04:06:20,False,0
VFV5S29,1754021182662,CAM002,1,-27.627116,-48.53657,2025-08-01 04:06:22,False,3
XPQ3D57,1754021183525,CAM095,3,-28.941527,-49.53719,2025-08-01 04:06:23,False,1
SHM0U82,1754021185584,CAM038,1,-27.130312,-52.621499,2025-08-01 04:06:25,False,0
JUB3W58,1754021189143,CAM010,2,-27.627345,-48.538823,2025-08-01 04:06:29,False,2
WMC6M29,1754021193135,CAM066,1,-27.627305,-48.634474,2025-08-01 04:06:33,False,0
NTE2U34,1754021194971,CAM042,1,-26.906459,-48.654455,2025-08-01 04:06:34,False,3
DVM6I77,1754021195019,CAM005,3,-27.577559,-48.558811,2025-08-01 04:06:35,False,1
ZCJ0K25,1754021196518,CAM100,2,-26.201103,-50.385585,2025-08-01 04:06:36,False,3
YIJ7A99,1754021198938,CAM013,1,-26.326589,-48.854867,2025-08-01 04:06:38,False,2
KMH9Y07,1754021203666,CAM001,3,-27.579078,-48.573935,2025-08-01 04:06:43,False,1
FTU0M23,1754021210054,CAM017,1,-26.263496,-48.886535,2025-08-01 04:06:50,False,3
IBO9L84,1754021210167,CAM007,1,-27.574236,-48.513958,2025-08-01 04:06:50,False,0
JVS5A70,1754021212061,CAM083,1,-28.479708,-48.983166,2025-08-01 04:06:52,False,1
QMB7I35,1754021213864,CAM066,1,-27.627305,-48.634474,2025-08-01 04:06:53,False,3
BRG0S84,1754021217985,CAM081,3,-27.060729,-48.883572,2025-08-01 04:06:57,False,1
GQK4M32,1754021219031,CAM016,3,-26.267182,-48.846597,2025-08-01 04:06:59,False,3
QFG6N20,1754021219300,CAM031,2,-27.131497,-52.592651,2025-08-01 04:06:59,False,2
JUZ5J88,1754021219339,CAM057,2,-27.833275,-50.340235,2025-08-01 04:06:59,False,3
TSZ1L47,1754021220646,CAM069,1,-26.958422,-48.596323,2025-08-01 04:07:00,False,0
DWO1Q69,1754021225580,CAM099,1,-28.514657,-48.811633,2025-08-01 04:07:05,False,3
QJF2O29,1754021225756,CAM071,1,-26.996525,-48.607696,2025-08-01 04:07:05,False,3
AWJ1G28,1754021229729,CAM053,2,-28.658134,-49.406352,2025-08-01 04:07:09,False,2
JMJ1M03,1754021229977,CAM091,2,-27.259224,-52.058796,2025-08-01 04:07:09,False,1
QWM7P44,1754021231964,CAM005,4,-27.577559,-48.558811,2025-08-01 04:07:11,False,2
JQD3Q21,1754021236340,CAM028,3,-26.954251,-49.025974,2025-08-01 04:07:16,False,1
FQY3A78,1754021236697,CAM049,1,-27.599556,-48.627586,2025-08-01 04:07:16,False,2
MPS3B74,1754021241941,CAM098,3,-27.214437,-49.610042,2025-08-01 04:07:21,False,1
RHZ5K88,1754021242377,CAM080,1,-27.132907,-48.911704,2025-08-01 04:07:22,False,2
KHC9K46,1754021247632,CAM079,3,-27.130841,-48.875476,2025-08-01 04:07:27,False,3
QEV0V47,1754021248963,CAM039,2,-26.910126,-48.698347,2025-08-01 04:07:28,False,2
JJI7F27,1754021252625,CAM063,2,-27.687553,-48.68721,2025-08-01 04:07:32,False,2
ZQI2K41,1754021252817,CAM069,1,-26.958422,-48.596323,2025-08-01 04:07:32,False,2
OVW2P66,1754021253095,CAM098,2,-27.214437,-49.610042,2025-08-01 04:07:33,False,0
OFF2Y32,1754021254953,CAM095,4,-28.941527,-49.53719,2025-08-01 04:07:34,False,1
TXN8M22,1754021254957,CAM015,2,-26.33471,-48.851695,2025-08-01 04:07:34,False,2
SHU9T76,1754021258638,CAM055,1,-28.713808,-49.342112,2025-08-01 04:07:38,False,2
JLE5D89,1754021260462,CAM033,1,-27.06419,-52.596908,2025-08-01 04:07:40,False,1
KRQ1N81,1754021262337,CAM044,1,-26.949201,-48.669619,2025-08-01 04:07:42,False,3
GRV0M10,1754021265707,CAM065,1,-27.677998,-48.669561,2025-08-01 04:07:45,False,1
OCZ7N08,1754021267128,CAM039,1,-26.910126,-48.698347,2025-08-01 04:07:47,False,2
YTX1C75,1754021267297,CAM037,4,-27.087073,-52.658853,2025-08-01 04:07:47,False,0
XXQ4E22,1754021273030,CAM100,1,-26.201103,-50.385585,2025-08-01 04:07:53,False,3
DQR9Q05,1754021277854,CAM014,2,-26.265889,-48.812223,2025-08-01 04:07:57,False,1
COC1P09,1754021281303,CAM039,2,-26.910126,-48.698347,2025-08-01 04:08:01,False,2
WLM9P19,1754021283030,CAM025,2,-26.951472,-49.086733,2025-08-01 04:08:03,False,2
DNC2I62,1754021285062,CAM079,1,-27.130841,-48.875476,2025-08-01 04:08:05,False,0
CRT9P19,1754021285424,CAM062,2,-27.78816,-50.284255,2025-08-01 04:08:05,False,0
PJA0Z22,1754021286298,CAM049,1,-27.599556,-48.627586,2025-08-01 04:08:06,False,2
LCS2B45,1754021292965,CAM081,1,-27.060729,-48.883572,2025-08-01 04:08:12,False,2
VUB4Z12,1754021295919,CAM041,1,-26.919381,-48.656875,2025-08-01 04:08:15,False,2
OMB2S99,1754021298911,CAM009,2,-27.567243,-48.582885,2025-08-01 04:08:18,False,0
RST4U08,1754021306278,CAM100,3,-26.201103,-50.385585,2025-08-01 04:08:26,False,0
MTR3I43,1754021307670,CAM011,2,-27.589142,-48.533295,2025-08-01 04:08:27,False,2
BED8B11,1754021309034,CAM035,1,-27.072321,-52.590056,2025-08-01 04:08:29,False,1
HQT7G27,1754021310934,CAM034,1,-27.060368,-52.575929,2025-08-01 04:08:30,False,2
GUW1M71,1754021314090,CAM037,3,-27.087073,-52.658853,2025-08-01 04:08:34,False,3
VED6V75,1754021323246,CAM050,2,-27.646843,-48.649557,2025-08-01 04:08:43,False,2
CHD8G46,1754021327363,CAM011,2,-27.589142,-48.533295,2025-08-01 04:08:47,False,3
WVB7O64,1754021335617,CAM030,1,-26.955102,-49.080656,2025-08-01 04:08:55,False,2
ZJL6S05,1754021335766,CAM098,2,-27.214437,-49.610042,2025-08-01 04:08:55,False,1
EBF4J48,1754021337558,CAM023,1,-26.873211,-49.109018,2025-08-01 04:08:57,False,3
HQT1B85,1754021338101,CAM086,1,-26.755225,-51.055358,2025-08-01 04:08:58,False,0
UVD5U43,1754021340478,CAM097,2,-27.173071,-49.643988,2025-08-01 04:09:00,False,3
PPU4T90,1754021344574,CAM077,1,-26.505803,-49.112575,2025-08-01 04:09:04,False,1
UKH5T32,1754021346673,CAM068,2,-26.961254,-48.666952,2025-08-01 04:09:06,False,3
GLZ2S03,1754021346915,CAM030,1,-26.955102,-49.080656,2025-08-01 04:09:06,False,3
OWZ8T17,1754021346984,CAM024,4,-26.880835,-49.0316,2025-08-01 04:09:06,False,2
DQN4C00,1754021348427,CAM070,1,-27.008143,-48.663002,2025-08-01 04:09:08,False,1
JHV4G34,1754021348649,CAM044,1,-26.949201,-48.669619,2025-08-01 04:09:08,False,1
KRV5W88,1754021349101,CAM030,4,-26.955102,-49.080656,2025-08-01 04:09:09,False,1
ZED0S80,1754021349140,CAM047,1,-27.654619,-48.648046,2025-08-01 04:09:09,False,2
DFD3U75,1754021352252,CAM029,2,-26.950864,-49.070505,2025-08-01 04:09:12,False,2
ESN0R28,1754021352886,CAM034,1,-27.060368,-52.575929,2025-08-01 04:09:12,False,2
MSK6S75,1754021354520,CAM034,1,-27.060368,-52.575929,2025-08-01 04:09:14,False,1
VNP7D47,1754021354857,CAM019,2,-26.269957,-48.810264,2025-08-01 04:09:14,False,2
WLF7F61,1754021355292,CAM069,1,-26.958422,-48.596323,2025-08-01 04:09:15,False,0
GLU7A32,1754021361621,CAM039,2,-26.910126,-48.698347,2025-08-01 04:09:21,False,2
ZUQ4M11,1754021364680,CAM023,1,-26.873211,-49.109018,2025-08-01 04:09:24,False,0
GYH7L69,1754021365246,CAM027,1,-26.912119,-49.101786,2025-08-01 04:09:25,False,1
LAU8S74,1754021365577,CAM083,2,-28.479708,-48.983166,2025-08-01 04:09:25,False,3
AWV5H98,1754021371701,CAM025,1,-26.951472,-49.086733,2025-08-01 04:09:31,False,1
VDN2V91,1754021371912,CAM083,2,-28.479708,-48.983166,2025-08-01 04:09:31,False,0
UJA7Y65,1754021373544,CAM034,1,-27.060368,-52.575929,2025-08-01 04:09:33,False,2
IOB4Y66,1754021377599,CAM015,2,-26.33471,-48.851695,2025-08-01 04:09:37,False,0
WIL4Q19,1754021380471,CAM092,2,-26.898072,-52.362019,2025-08-01 04:09:40,False,3
LAY3E06,1754021380548,CAM098,3,-27.214437,-49.610042,2025-08-01 04:09:40,False,1
VJX0G31,1754021380842,CAM076,1,-26.526243,-49.105032,2025-08-01 04:09:40,False,1
EIE0A19,1754021382301,CAM014,1,-26.265889,-48.812223,2025-08-01 04:09:42,False,3
LAU8L98,1754021390420,CAM062,4,-27.78816,-50.284255,2025-08-01 04:09:50,False,2
RLN8N92,1754021394675,CAM098,1,-27.214437,-49.610042,2025-08-01 04:09:54,False,0
ZHX2B22,1754021398215,CAM029,3,-26.950864,-49.070505,2025-08-01 04:09:58,False,2
WNH7B74,1754021398514,CAM100,3,-26.201103,-50.385585,2025-08-01 04:09:58,False,0
DBW8B44,1754021398542,CAM073,3,-26.508796,-49.085507,2025-08-01 04:09:58,False,2
GBZ5M36,1754021400170,CAM036,2,-27.067151,-52.61626,2025-08-01 04:10:00,False,1
HWI5D44,1754021400455,CAM063,3,-27.687553,-48.68721,2025-08-01 04:10:00,False,0
JZB6W92,1754021401308,CAM059,2,-27.786213,-50.340794,2025-08-01 04:10:01,False,3
CZX4U17,1754021406021,CAM027,1,-26.912119,-49.101786,2025-08-01 04:10:06,False,1
GRM1S50,1754021408104,CAM075,3,-26.518616,-49.065319,2025-08-01 04:10:08,False,1
BSE3G76,1754021408713,CAM093,3,-26.920132,-52.440308,2025-08-01 04:10:08,False,1
UCC6E01,1754021415456,CAM047,1,-27.654619,-48.648046,2025-08-01 04:10:15,False,2
AMJ5I77,1754021419671,CAM094,1,-26.856715,-52.412829,2025-08-01 04:10:19,False,3
BOB4E14,1754021421372,CAM056,1,-28.682354,-49.410267,2025-08-01 04:10:21,False,0
YHH4A41,1754021422536,CAM026,4,-26.950283,-49.114261,2025-08-01 04:10:22,False,1
BQE1H44,1754021425197,CAM089,2,-27.274403,-51.982845,2025-08-01 04:10:25,False,3
TCG1Q50,1754021425878,CAM099,3,-28.514657,-48.811633,2025-08-01 04:10:25,False,2
XUD9V31,1754021428278,CAM014,1,-26.265889,-48.812223,2025-08-01 04:10:28,False,2
CRS0A36,1754021428849,CAM039,1,-26.910126,-48.698347,2025-08-01 04:10:28,False,3
JRW7S46,1754021429116,CAM063,3,-27.687553,-48.68721,2025-08-01 04:10:29,False,2
DFS5A67,1754021430712,CAM094,1,-26.856715,-52.412829,2025-08-01 04:10:30,False,2
CJD4M03,1754021433822,CAM090,2,-27.195233,-52.020302,2025-08-01 04:10:33,False,1
BIE4V02,1754021434102,CAM094,1,-26.856715,-52.412829,2025-08-01 04:10:34,False,0
GHZ6L90,1754021440363,CAM002,1,-27.627116,-48.53657,2025-08-01 04:10:40,False,1
QIN4Q64,1754021441003,CAM046,1,-27.579889,-48.655592,2025-08-01 04:10:41,False,2
JCC3E46,1754021445369,CAM099,1,-28.514657,-48.811633,2025-08-01 04:10:45,False,3
TTB8Q28,1754021446045,CAM060,3,-27.811054,-50.344481,2025-08-01 04:10:46,False,2
MHJ0F07,1754021446732,CAM032,1,-27.137341,-52.612803,2025-08-01 04:10:46,False,3
LUO6R26,1754021448522,CAM052,2,-28.721326,-49.364506,2025-08-01 04:10:48,False,0
BMF2Q37,1754021449048,CAM070,1,-27.008143,-48.663002,2025-08-01 04:10:49,False,0
DEP3P23,1754021449438,CAM012,1,-27.571026,-48.575134,2025-08-01 04:10:49,False,3
LWT2P65,1754021451722,CAM036,1,-27.067151,-52.61626,2025-08-01 04:10:51,False,1
ORT4C86,1754021452495,CAM027,1,-26.912119,-49.101786,2025-08-01 04:10:52,False,1
CWV0G70,1754021452548,CAM099,3,-28.514657,-48.811633,2025-08-01 04:10:52,False,0
QTY8Y73,1754021454067,CAM023,1,-26.873211,-49.109018,2025-08-01 04:10:54,False,0
IWZ6D77,1754021455874,CAM019,1,-26.269957,-48.810264,2025-08-01 04:10:55,False,0
GDH0T66,1754021456469,CAM091,1,-27.259224,-52.058796,2025-08-01 04:10:56,False,0
OXL2L66,1754021457430,CAM038,4,-27.130312,-52.621499,2025-08-01 04:10:57,False,1
RIM7D14,1754021457967,CAM057,3,-27.833275,-50.340235,2025-08-01 04:10:57,False,2
RYF5Q72,1754021458655,CAM005,4,-27.577559,-48.558811,2025-08-01 04:10:58,False,1
IOU2Q39,1754021462294,CAM008,1,-27.613203,-48.535995,2025-08-01 04:11:02,False,1
MWG9G28,1754021468119,CAM044,1,-26.949201,-48.669619,2025-08-01 04:11:08,False,1
CEL2N22,1754021469408,CAM069,1,-26.958422,-48.596323,2025-08-01 04:11:09,False,2
BHV4P43,1754021477153,CAM027,1,-26.912119,-49.101786,2025-08-01 04:11:17,False,0
PFZ2Q03,1754021482192,CAM042,1,-26.906459,-48.654455,2025-08-01 04:11:22,False,1
FRG8F95,1754021487465,CAM055,2,-28.713808,-49.342112,2025-08-01 04:11:27,False,3
BXU4I93,1754021487566,CAM065,3,-27.677998,-48.669561,2025-08-01 04:11:27,False,1
GQA6U81,1754021489317,CAM039,2,-26.910126,-48.698347,2025-08-01 04:11:29,False,0
QNH3A51,1754021494625,CAM043,4,-26.899172,-48.629892,2025-08-01 04:11:34,False,1
EXA5Z66,1754021494860,CAM073,1,-26.508796,-49.085507,2025-08-01 04:11:34,False,3
TRF3P57,1754021496413,CAM042,1,-26.906459,-48.654455,2025-08-01 04:11:36,False,3
CGA0T06,1754021498543,CAM071,1,-26.996525,-48.607696,2025-08-01 04:11:38,False,0
KBU1I39,1754021504547,CAM096,1,-28.904099,-49.48527,2025-08-01 04:11:44,False,3
AAV2H20,1754021504777,CAM032,3,-27.137341,-52.612803,2025-08-01 04:11:44,False,2
KYW3Z77,1754021509452,CAM018,2,-26.266313,-48.826993,2025-08-01 04:11:49,False,1
LVO6C64,1754021512757,CAM029,2,-26.950864,-49.070505,2025-08-01 04:11:52,False,0
TZL7B15,1754021513687,CAM086,1,-26.755225,-51.055358,2025-08-01 04:11:53,False,1
NWO0N14,1754021514620,CAM018,3,-26.266313,-48.826993,2025-08-01 04:11:54,False,1
AIS7D40,1754021517242,CAM086,2,-26.755225,-51.055358,2025-08-01 04:11:57,False,1
RTJ1I90,1754021518646,CAM071,1,-26.996525,-48.607696,2025-08-01 04:11:58,False,1
KHH0S29,1754021518906,CAM086,2,-26.755225,-51.055358,2025-08-01 04:11:58,False,1
OAG2U71,1754021519376,CAM069,1,-26.958422,-48.596323,2025-08-01 04:11:59,False,0
POK8W22,1754021519949,CAM049,1,-27.599556,-48.627586,2025-08-01 04:11:59,False,2
RQI1P20,1754021521046,CAM020,2,-26.332262,-48.872393,2025-08-01 04:12:01,False,3
SZB7Z88,1754021521977,CAM096,1,-28.904099,-49.48527,2025-08-01 04:12:01,False,2
VUX5S81,1754021522907,CAM065,2,-27.677998,-48.669561,2025-08-01 04:12:02,False,3
QVT8S07,1754021524612,CAM027,1,-26.912119,-49.101786,2025-08-01 04:12:04,False,1
AGW9A25,1754021524626,CAM100,3,-26.201103,-50.385585,2025-08-01 04:12:04,False,2
UQT6E50,1754021525287,CAM034,1,-27.060368,-52.575929,2025-08-01 04:12:05,False,2
NBH6U71,1754021525478,CAM047,1,-27.654619,-48.648046,2025-08-01 04:12:05,False,1
JJN5H05,1754021525591,CAM100,2,-26.201103,-50.385585,2025-08-01 04:12:05,False,0
GCT8A22,1754021529465,CAM029,3,-26.950864,-49.070505,2025-08-01 04:12:09,False,3
JGC4Z69,1754021530587,CAM066,1,-27.627305,-48.634474,2025-08-01 04:12:10,False,1
ESJ1Z11,1754021533778,CAM078,4,-27.063181,-48.898808,2025-08-01 04:12:13,False,2
DAE0E90,1754021534799,CAM031,2,-27.131497,-52.592651,2025-08-01 04:12:14,False,1
CGQ4Y33,1754021535152,CAM038,4,-27.130312,-52.621499,2025-08-01 04:12:15,False,3
WEG0R04,1754021535539,CAM007,2,-27.574236,-48.513958,2025-08-01 04:12:15,False,3
THU3K60,1754021537265,CAM037,3,-27.087073,-52.658853,2025-08-01 04:12:17,False,3
ZWR5E97,1754021538482,CAM010,2,-27.627345,-48.538823,2025-08-01 04:12:18,False,1
VTT3Y27,1754021538582,CAM025,2,-26.951472,-49.086733,2025-08-01 04:12:18,False,1
IFC4S01,1754021539231,CAM022,1,-26.279524,-48.88648,2025-08-01 04:12:19,False,2
BDB2L71,1754021540059,CAM042,1,-26.906459,-48.654455,2025-08-01 04:12:20,False,0
HZR7R24,1754021553799,CAM009,2,-27.567243,-48.582885,2025-08-01 04:12:33,False,3
NDQ1U36,1754021562121,CAM046,1,-27.579889,-48.655592,2025-08-01 04:12:42,False,2
JJG5B11,1754021563138,CAM062,2,-27.78816,-50.284255,2025-08-01 04:12:43,False,2
TWS3Z75,1754021563489,CAM023,1,-26.873211,-49.109018,2025-08-01 04:12:43,False,0
SHX6D33,1754021563715,CAM010,1,-27.627345,-48.538823,2025-08-01 04:12:43,False,2
YYV4S60,1754021569514,CAM004,1,-27.614062,-48.518868,2025-08-01 04:12:49,False,2
XCD9B24,1754021570361,CAM026,4,-26.950283,-49.114261,2025-08-01 04:12:50,False,1
ERY7E73,1754021572232,CAM040,1,-26.912173,-48.691725,2025-08-01 04:12:52,False,1
DOQ3B64,1754021573884,CAM093,3,-26.920132,-52.440308,2025-08-01 04:12:53,False,0
YVU4J05,1754021576278,CAM035,1,-27.072321,-52.590056,2025-08-01 04:12:56,False,1
OKJ8R82,1754021577750,CAM032,3,-27.137341,-52.612803,2025-08-01 04:12:57,False,3
DVX3F26,1754021586206,CAM020,4,-26.332262,-48.872393,2025-08-01 04:13:06,False,3
